v1,v2,text,label_url_v1,label_url_v2
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s107_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s107_vf0.wav,Cận cảnh lực lượng Kosovo dùng trực thăng để đổ bộ và bắt giữ tàu hàng trên Biển Đỏ.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s107_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s107_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s108_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s108_vf0.wav,Israel cho biết quân đội nước này đã tiêu diệt những kẻ xâm nhập có vũ trang từ Lebanon.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s108_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s108_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s109_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s109_vm2.wav,Thủ lĩnh chính trị của Hamas Ismail Haniyeh trong một bài đăng trên Telegram.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s109_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s109_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s110_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s110_vm2.wav,Nga đã chủ trì hội nghị với chính quyền Taliban về các mối đe dọa trong khu vực và cho biết sẽ tiếp tục tài trợ Afghanistan trong thời gian tới.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s110_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s110_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s111_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s111_vm2.wav,Chủ nhân Nobel Y sinh được Vinfuture vinh danh từ hai năm trước.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s111_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s111_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s112_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s112_vm2.wav,Thủ tướng Srettha yêu cầu điều tra video Hamas lôi kéo con tin Thái Lan tại Gaza.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s112_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s112_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s113_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s113_vm2.wav,Đường ống dẫn khí Baltic connector giữa Phần Lan và Estonia sẽ có công suất truyền tải lớn được sửa chữa.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s113_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s113_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s114_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s114_vm2.wav,Nhà khí tượng học Adam Douty của Accu Weather nhận định một cơn bão có thể hình thành ở Đại Tây Dương.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s114_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s114_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s115_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s115_vm2.wav,"Sau khi trực thăng đáp lên tàu hàng Galaxy Leader, các thành viên Kosovo nhào tới buồng lái và khống chế thủy thủ trong đó.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s115_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s115_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s116_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s116_vm2.wav,"Phong cách thời trang fair play, live show, topic, update, theo xu hướng bodysuit.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s116_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s116_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s117_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s117_vm2.wav,Huấn luyện viên Mano Polkin đã có những chia sẻ về thay đổi của tuyển Thái Lan ở lượt trận hai vòng loại World Cup.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s117_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s117_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s118_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s118_vm3.wav,"Ở trận gặp Singapore, tuyển Thái Lan không có sự phục vụ của ngôi sao số một Chanathip Songkrasin.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s118_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s118_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s119_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s119_vm3.wav,Nga tập trung binh lực trấn áp cứ điểm của Ukraine ở tả ngạn Dnipro.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s119_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s119_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s120_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s120_vm3.wav,"Chamonix nằm ở miền Đông nước Pháp, cách xa thủ đô Paris và thành phố Geneve của Thụy Sĩ.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s120_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s120_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s121_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s121_vm3.wav,Tương lai ảm đạm của Evergrande.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s121_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s121_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s122_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s122_vm3.wav,Lực lượng Kosovo tại Yemen công bố video cho thấy các thành viên của nhóm dùng trực thăng.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s122_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s122_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s123_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s123_vm3.wav,Space problem về ô nhiễm không gian là space pollution.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s123_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s123_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s124_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s124_vm3.wav,Một chiếc mũ nhọn hai đầu bicorne được cho là của Hoàng đế Napoleon Bonaparte đã được bán với giá kỷ lục.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s124_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s124_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s125_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s125_vm3.wav,Thủ tướng Thái Lan Srettha Thavisin đã yêu cầu bộ ngoại giao nước này điều tra về đoạn phim.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s125_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s125_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s126_vm3.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s126_vm3.wav,Israel công bố cho thấy các chiến binh Hamas lôi kéo một công dân Thái Lan tại bệnh viện Al Shifa.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s126_vm3.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s126_vm3.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s127_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s127_vf4.wav,Azerbaijan quyết không tha lãnh đạo ly khai vùng Nagorno Karabakh.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s127_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s127_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s128_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s128_vf4.wav,Ông Srettha nói thêm rằng trợ lý của mình là ông Prommin Lertsuridej đang tiếp tục nhiệm vụ.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s128_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s128_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s129_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s129_vf4.wav,Thẩm phán Arthur Engoron nói rằng sự xuất hiện của nhân chứng này có thể là lãng phí thời gian.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s129_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s129_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s130_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s130_vf4.wav,"Cựu Thủ tướng Israel Ehud Barak cho biết, nhóm Hamas đang sử dụng các hầm ngầm do chính người Israel xây dựng. ",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s130_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s130_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s131_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s131_vf4.wav,Bên dưới bệnh viện Al Shifa lớn nhất ở Dải Gaza.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s131_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s131_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s132_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s132_vf4.wav,Giáo sư Mỹ John Mearsheimer nói trong cuộc phỏng vấn với kênh You tube Lex Fridman.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s132_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s132_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s133_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s133_vf4.wav,Hoa Kỳ không nên can thiệp nếu muốn Tổng thống Nga Vladimir Putin và nhà lãnh đạo Ukraine Vladimir Zelensky ngồi vào bàn đàm phán.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s133_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s133_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s134_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s134_vf4.wav,"Theo ông, cả Mỹ và Anh đều không thúc đẩy đối thoại giữa Moskva và Kiev mà phá hủy mọi thỏa thuận mà hai nước có thể đạt được.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s134_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s134_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s135_vf4.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s135_vf4.wav,"Vì vậy, về lý thuyết Iraq được đánh giá cao hơn đội tuyển Việt Nam.  ",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s135_vf4.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s135_vf4.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s136_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s136_vf0.wav,Chúng tôi đã giúp người Palestine xây dựng những hầm trú ẩn này để có thêm không gian cho hoạt động của bệnh viện.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s136_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s136_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s137_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s137_vf0.wav,"Nếu Ukraine thành công, họ có thể kiểm soát nhiều tuyến giao thông trong their area.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s137_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s137_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s138_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s138_vf0.wav,Người Palestine bị giam giữ trong các nhà tù của Israel.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s138_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s138_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s139_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s139_vf0.wav,Tiến hành thông qua bên trung gian là Qatar và có sự tham gia của Cơ quan Tình báo Trung ương Mỹ.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s139_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s139_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s140_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s140_vf0.wav,"Manchester united chỉ ghi vỏn vẹn mười ba bàn, con số còn ít hơn cả đội đang đứng áp chót trên bảng xếp hạng.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s140_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s140_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s141_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s141_vf0.wav,Các học trò của Erik ten Hag lại thi đấu chói sáng khi trở về làm nghĩa vụ cho tuyển quốc gia.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s141_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s141_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s142_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s142_vf0.wav,Cristiano Ronaldo không thể ghi bàn trong trận đấu cuối cùng và bị Romelu Lukaku vượt qua trong danh sách ghi bàn.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s142_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s142_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s143_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s143_vf0.wav,Ronaldo như thường lệ là đầu tàu của Bồ Đào Nha và được dồn bóng nhiều ở trận gặp Iceland.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s143_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s143_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s144_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s144_vf0.wav,Lịch thi đấu vòng loại World Cup giữa Brazil và Argentina.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s144_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s144_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s145_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s145_vf0.wav,Chính phủ Argentina hiện nay cũng rất coi trọng quan hệ với Trung Quốc.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s145_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s145_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s146_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s146_vf0.wav,"Ông không có ý định phát triển quan hệ với Brazil, Trung Quốc vì không ủng hộ chính sách của những quốc gia này.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s146_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s146_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s147_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s147_vf0.wav,Các chuyên gia sắc đẹp Global Beauties đã có thống kê thành tích của các quốc gia và vùng lãnh thổ.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s147_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s147_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s148_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s148_vf0.wav,"Hiện tại, Miss World chưa diễn ra nên có thể thứ hạng có thể thay đổi.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s148_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s148_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s149_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s149_vf0.wav,"Theo số điểm được quy đổi, Peru đang dẫn đầu bảng xếp hạng quốc gia sắc đẹp.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s149_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s149_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s150_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s150_vf0.wav,"Với chiến thắng Miss Grand International, Miss Universe, quốc gia này đang làm mưa làm gió bản đồ sắc đẹp quốc tế.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s150_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s150_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s151_vf0.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s151_vf0.wav,Xin research ở Úc thì bắt buộc phải có nominated supervisor và proposal đi kèm với application form.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s151_vf0.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s151_vf0.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s152_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s152_vm2.wav,Thí sinh việt nam Next Top Model khi lên sân khấu đi dép lê đã bị giám khảo cho một bài học.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s152_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s152_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s153_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s153_vm2.wav,Anh chị tư vấn có nên apply vào công ty này không?,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s153_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s153_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s154_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s154_vm2.wav,"Bên công ty đó complain nhiều quá, mình đã explain cái giá thật là fix rồi mà họ vẫn kêu là expensive.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s154_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s154_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s155_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s155_vm2.wav,Identity của Phan Thiết là mùi nước mắm.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s155_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s155_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s156_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s156_vm2.wav,Em có nên gửi mail đến Prof để hỏi xin research documents không ạ?,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s156_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s156_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s157_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s157_vm2.wav,"Trong trường hợp máy bay delay hoặc thay đổi kế hoạch, anh phải confirm lại cho em.",https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s157_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s157_vm2.wav
/data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s158_vm2.wav,/data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s158_vm2.wav,Nhưng quả là so với sự ra mắt khủng của The Voice.,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version0/s158_vm2.wav,https://api.zalo.ai/ailab_video/label_supplier/tts_compare//data/luonghc/benchmark_zalotts_v2/compare_231127/version1/s158_vm2.wav
